listing_id;facade_image;external_facing;postal_code;construction_year;price
https://duproprio.com/fr/monteregie-rive-sud-montreal/beloeil/maison-a-vendre/hab-930-croissant-lucien-huot-par--748984;['facade-maison-neuve-a-vendre-beloeil-quebec-province-1600-7927330.jpg'];['Brique', 'Canexel'];J3G 0R6;2017;379000
https://duproprio.com/fr/outaouais/gatineau/jumele-a-vendre/hab-255-rue-de-la-seve-767017;['facade-jumele-a-vendre-gatineau-quebec-province-1600-7917500.jpg'];['Brique', 'Canexel', 'Pierre'];J8V 4A8;2015;304900
https://duproprio.com/fr/laurentides/rosemere/bungalow-a-vendre/hab-233-rue-hamilton-761886;['facade-en-ete-maison-a-vendre-rosemere-quebec-province-1600-7898030.jpg', 'facade-en-ete-maison-a-vendre-rosemere-quebec-province-1600-7898025.jpg', 'vue-arriere-maison-a-vendre-rosemere-quebec-province-1600-7898035.jpg', 'facade-en-ete-maison-a-vendre-rosemere-quebec-province-1600-7898029.jpg'];['Aluminium', 'Brique'];J7A 2G7;None;539000
https://duproprio.com/fr/quebec-rive-nord/charlesbourg/condo-a-vendre/hab-905-boulevard-du-loiret-765654;['batisse-condo-a-vendre-charlesbourg-quebec-province-1600-7898604.jpg'];['Brique'];G2L 2Z2;2009;211500
https://duproprio.com/fr/quebec-rive-nord/beauport/maison-a-vendre/hab-3283-rue-du-harfang-739364;['vue-avant-maison-a-vendre-beauport-quebec-province-1600-7188385.jpg', 'amenagement-paysager-maison-a-vendre-beauport-quebec-province-1600-7188406.jpg'];['Brique'];G1C 7M4;1993;534000
https://duproprio.com/fr/quebec-rive-nord/ste-foy/bungalow-a-vendre/hab-1165-avenue-beaupre-764941;['cour-arriere-maison-a-vendre-ste-foy-quebec-province-1600-7900463.jpg', 'cour-arriere-maison-a-vendre-ste-foy-quebec-province-1600-7900464.jpg', 'cour-arriere-maison-a-vendre-ste-foy-quebec-province-1600-7900443.jpg', 'cour-arriere-maison-a-vendre-ste-foy-quebec-province-1600-7900444.jpg', 'facade-maison-a-vendre-ste-foy-quebec-province-1600-7900441.jpg', 'facade-maison-a-vendre-ste-foy-quebec-province-1600-7900442.jpg', 'facade-maison-a-vendre-ste-foy-quebec-province-1600-7900465.jpg'];['Brique', 'Pierre'];G1W 4B6;None;372000
https://duproprio.com/fr/centre-du-quebec/victoriaville/bungalow-a-vendre/hab-56-rue-des-peupliers-766928;['facade-maison-a-vendre-victoriaville-quebec-province-1600-7919119.jpg', 'cour-arriere-maison-a-vendre-victoriaville-quebec-province-1600-7919118.jpg'];['Aluminium', 'Brique'];G6T 1A8;1987;194000
https://duproprio.com/fr/monteregie-rive-sud-montreal/candiac/condo-a-vendre/hab-102-17-av-de-picardie-766469;['balcon-arriere-condo-a-vendre-candiac-quebec-province-1600-7916196.jpg', 'vue-d-ensemble-condo-a-vendre-candiac-quebec-province-1600-7916189.jpg', 'facade-condo-a-vendre-candiac-quebec-province-1600-7916205.jpg'];['Brique'];J5R 5S7;1991;137600
https://duproprio.com/fr/estrie/sherbrooke-jacques-cartier/maison-a-vendre/hab-1055-rue-louis-n-audet-716035;['facade-maison-a-paliers-multiples-a-vendre-sherbrooke-jacques-cartier-quebec-province-1600-6553268.jpg', 'facade-maison-a-paliers-multiples-a-vendre-sherbrooke-jacques-cartier-quebec-province-1600-6553243.jpg', 'arriere-maison-a-paliers-multiples-a-vendre-sherbrooke-jacques-cartier-quebec-province-1600-6553267.jpg'];['Brique', 'Canexel', 'Clin de vinyle'];J1L 2C6;None;247000
https://duproprio.com/fr/bas-saint-laurent/rimouski/bungalow-a-vendre/hab-95-rue-dauteuil-762087;['facade-maison-a-vendre-rimouski-quebec-province-1600-7878194.jpg', 'balcon-arriere-maison-a-vendre-rimouski-quebec-province-1600-7878206.jpg'];['Bois', 'Brique'];G5L 2W7;1963;185000
https://duproprio.com/fr/laurentides/bois-des-filion/bungalow-a-vendre/hab-316-boulevard-adolphe-chapleau-735980;['vue-d-ensemble-maison-a-vendre-bois-des-filion-quebec-province-1600-7924426.jpg', 'facade-maison-a-vendre-bois-des-filion-quebec-province-1600-7924409.jpg', 'facade-maison-a-vendre-bois-des-filion-quebec-province-1600-7924406.jpg', 'vue-d-ensemble-maison-a-vendre-bois-des-filion-quebec-province-1600-7924427.jpg'];['Aluminium', 'Brique'];J6Z 1G3;1974;339900
https://duproprio.com/fr/monteregie-rive-sud-montreal/st-remi/jumele-a-vendre/hab-933-rue-de-la-bruyere-767014;['facade-en-ete-jumele-a-vendre-st-remi-quebec-province-1600-7926668.jpg'];['Brique', 'Clin de vinyle'];J0L 2L0;2012;259900
https://duproprio.com/fr/outaouais/gatineau/jumele-a-vendre/hab-291-rue-des-palominos-766551;['facade-jumele-a-vendre-gatineau-quebec-province-1600-7919208.jpg'];None;J8R 3P7;2001;196000
https://duproprio.com/fr/estrie/sherbrooke-rock-forest/maison-a-vendre/hab-1065-rue-beaudin-739795;[];['Clin de vinyle'];J1N 4B6;1998;249000
https://duproprio.com/fr/lanaudiere/lassomption/bungalow-a-vendre/hab-2971-rue-de-la-valiniere-766039;['vue-avant-maison-a-vendre-lassomption-quebec-province-1600-7901452.jpg', 'balcon-maison-a-vendre-lassomption-quebec-province-1600-7901454.jpg', 'cour-arriere-maison-a-vendre-lassomption-quebec-province-1600-7901483.jpg', 'cour-arriere-maison-a-vendre-lassomption-quebec-province-1600-7901482.jpg', 'vue-avant-maison-a-vendre-lassomption-quebec-province-1600-7901484.jpg', 'cour-arriere-maison-a-vendre-lassomption-quebec-province-1600-7901481.jpg'];['Clin de vinyle'];J5W 0C5;2010;254900
https://duproprio.com/fr/outaouais/nd-de-la-salette/jumele-a-vendre/hab-3101-chemin-du-quatuor-765050;['facade-en-ete-jumele-a-vendre-nd-de-la-salette-quebec-province-1600-7894167.jpg', 'amenagement-paysager-jumele-a-vendre-nd-de-la-salette-quebec-province-1600-7894143.jpg', 'facade-en-ete-jumele-a-vendre-nd-de-la-salette-quebec-province-1600-7894142.jpg'];['Canexel', 'Pierre'];J0X 2L0;2014;214900
https://duproprio.com/fr/quebec-rive-nord/beauport/condo-a-vendre/hab-2-2514-avenue-charles-de-fouca-765975;[];None;G1E 0G7;2013;199000
https://duproprio.com/fr/montreal/rosemont-la-petite-patrie/condo-a-vendre/hab-6013-3e-avenue-766169;[];['Brique'];H1Y 2X4;1934;395000
https://duproprio.com/fr/monteregie-rive-sud-montreal/st-jean-sur-richelieu-st-luc/bungalow-a-vendre/hab-101-rue-du-centre-766412;['cour-arriere-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910499.jpg', 'cour-arriere-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910518.jpg', 'balcon-arriere-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910501.jpg', 'cour-arriere-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910500.jpg', 'facade-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910498.jpg', 'facade-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910497.jpg', 'balcon-arriere-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910517.jpg', 'facade-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910520.jpg', 'cour-arriere-maison-a-vendre-st-jean-sur-richelieu-st-luc-quebec-province-1600-7910519.jpg'];['Aluminium', 'Brique'];J2W 1G4;1979;237900
https://duproprio.com/fr/montreal/ville-marie-centre-ville-et-vieux-mtl/condo-a-vendre/hab-4-2916-rue-de-rouen-766029;[];['Aluminium', 'Brique'];H2K 1P1;2013;195000
https://duproprio.com/fr/saguenay-lac-saint-jean/jonquiere/maison-a-vendre/hab-2800-rue-saint-dominique-764597;['cour-arriere-maison-a-vendre-jonquiere-quebec-province-1600-7855985.jpg', 'cour-arriere-maison-a-vendre-jonquiere-quebec-province-1600-7855983.jpg', 'cour-arriere-maison-a-vendre-jonquiere-quebec-province-1600-7856020.jpg', 'amenagement-paysager-maison-a-vendre-jonquiere-quebec-province-1600-7855981.jpg', 'batisse-maison-a-vendre-jonquiere-quebec-province-1600-7855980.jpg', 'facade-maison-a-vendre-jonquiere-quebec-province-1600-7855979.jpg', 'cour-arriere-maison-a-vendre-jonquiere-quebec-province-1600-7855984.jpg', 'cour-arriere-maison-a-vendre-jonquiere-quebec-province-1600-7855982.jpg'];['Brique'];G7X 6P6;2002;420000
https://duproprio.com/fr/monteregie-rive-sud-montreal/longueuil/maison-a-vendre/hab-425-rue-de-longueuil-758529;['facade-maison-a-vendre-longueuil-quebec-province-1600-7925554.jpg'];None;J4H 1J1;1870;799000
https://duproprio.com/fr/outaouais/montebello/maison-a-vendre/hab-1035-chemin-de-montevilla-765907;['amenagement-paysager-maison-a-vendre-montebello-quebec-province-1600-7912272.jpg'];['Bois', 'Bardeaux de cèdre'];J0V 1L0;2012;289000
https://duproprio.com/fr/estrie/magog/condo-a-vendre/hab-5-2277-rue-du-versant-702526;[];['Agrégat', 'Brique'];J1X 5T6;1987;199000
https://duproprio.com/fr/laurentides/st-eustache/bungalow-a-vendre/hab-596-chemin-de-la-riviere-nord-765626;[];['Canexel', 'Tôle'];J7R 0K4;1987;314900
https://duproprio.com/fr/lanaudiere/terrebonne-lachenaie/bungalow-a-vendre/hab-137-rue-de-parenchere-746094;['facade-maison-a-vendre-terrebonne-lachenaie-quebec-province-1600-7376952.jpg', 'cour-arriere-maison-a-vendre-terrebonne-lachenaie-quebec-province-1600-7376720.jpg'];['Brique', 'Clin de vinyle'];J6W 6A5;2000;364500
https://duproprio.com/fr/quebec-rive-sud/st-nicolas/maison-a-vendre/hab-300-rue-des-cormorans-764258;['facade-en-ete-maison-a-vendre-st-nicolas-quebec-province-1600-7885113.jpg', 'cour-arriere-maison-a-vendre-st-nicolas-quebec-province-1600-7884255.jpg'];['Clin de vinyle'];G7A 3A1;2003;435000
https://duproprio.com/fr/laurentides/st-eustache/condo-a-vendre/hab-2-95-boulevard-binette-767082;['balcon-avant-condo-a-vendre-st-eustache-quebec-province-1600-7924906.jpg', 'facade-condo-a-vendre-st-eustache-quebec-province-1600-7924904.jpg'];['Brique'];J7P 5T5;2006;188000
https://duproprio.com/fr/outaouais/gatineau-hull/bungalow-a-vendre/hab-157-boulevard-montclair-765835;['facade-maison-a-vendre-gatineau-hull-quebec-province-1600-7924322.jpg', 'balcon-avant-maison-a-vendre-gatineau-hull-quebec-province-1600-7924303.jpg', 'balcon-arriere-maison-a-vendre-gatineau-hull-quebec-province-1600-7924302.jpg'];['Clin de vinyle'];J8Y 2G4;1945;214000
https://duproprio.com/fr/laurentides/prevost/maison-a-vendre/hab-1027-rue-gerard-cloutier-766911;['facade-maison-a-paliers-multiples-a-vendre-prevost-quebec-province-1600-7925324.jpg'];['Bois'];J0R 1T0;2012;400000
https://duproprio.com/fr/gaspesie-iles-de-la-madeleine/gaspe/maison-a-vendre/hab-5-rue-fontenelle-765279;['cour-arriere-maison-a-vendre-gaspe-quebec-province-1600-7923053.jpg', 'facade-maison-a-vendre-gaspe-quebec-province-1600-7921467.jpg', 'cour-arriere-maison-a-vendre-gaspe-quebec-province-1600-7923039.jpg'];['Bois'];G4X 6R1;2012;326000
https://duproprio.com/fr/montreal/mercier-hochelaga-maisonneuve/condo-a-vendre/hab-306-2300-avenue-de-la-salle-765253;['facade-condo-a-vendre-mercier-hochelaga-maisonneuve-quebec-province-1600-7897818.jpg'];['Brique'];H1V 2L1;2009;268000
https://duproprio.com/fr/chaudiere-appalaches/st-lambert-de-lauzon/maison-a-vendre/hab-606-rue-des-bernaches-765940;['arriere-maison-a-vendre-st-lambert-de-lauzon-quebec-province-1600-7922377.jpg', 'facade-maison-a-vendre-st-lambert-de-lauzon-quebec-province-1600-7922375.jpg', 'facade-maison-a-vendre-st-lambert-de-lauzon-quebec-province-1600-7922376.jpg', 'cour-arriere-maison-a-vendre-st-lambert-de-lauzon-quebec-province-1600-7922403.jpg'];['Bois', 'Fibrociment', 'Pierre'];G0S 2W0;2016;379000
https://duproprio.com/fr/laval/fabreville/condo-a-vendre/hab-202-3530-rue-marian-766712;[];['Pierre'];H7P 4T9;1988;180000
https://duproprio.com/fr/quebec-rive-nord/charlesbourg-nd-des-laurentides/maison-a-vendre/hab-160-rue-des-chavannes-766464;['cour-arriere-maison-a-vendre-charlesbourg-nd-des-laurentides-quebec-province-1600-7914752.jpg', 'facade-maison-a-vendre-charlesbourg-nd-des-laurentides-quebec-province-1600-7914759.jpg', 'cour-arriere-maison-a-vendre-charlesbourg-nd-des-laurentides-quebec-province-1600-7914756.jpg'];['Clin de vinyle', 'Pierre'];G2M 0B8;2003;480000
https://duproprio.com/fr/montreal/mercier-hochelaga-maisonneuve/condo-a-vendre/hab-7151-avenue-pierre-de-couberti-765758;['facade-en-ete-condo-a-vendre-mercier-hochelaga-maisonneuve-quebec-province-1600-7887339.jpg'];['Brique'];H1N 0A6;2008;349900
https://duproprio.com/fr/lanaudiere/st-lin-laurentides/bungalow-a-vendre/hab-264-rue-gaumont-505379;[];['Agrégat'];J5M 2Z9;None;269999
https://duproprio.com/fr/lanaudiere/terrebonne/condo-a-vendre/hab-103-rue-saint-pierre-721416;['vue-d-ensemble-condo-a-vendre-terrebonne-quebec-province-1600-6691149.jpg'];['Brique'];J6W 5P2;None;192895
https://duproprio.com/fr/montreal/cote-des-neiges-notre-dame-de-grace/condo-a-vendre/hab-02-4510-avenue-girouard-764254;['balcon-condo-a-vendre-cote-des-neiges-quebec-province-1600-7909556.jpg', 'vue-avant-condo-a-vendre-cote-des-neiges-quebec-province-1600-7909537.jpg'];['Brique'];H4A 3E6;1929;335000
https://duproprio.com/fr/outaouais/gatineau-aylmer/maison-en-rangee-de-ville-a-vendre/hab-31-rue-du-marigot-766594;['facade-maison-en-rangee-de-ville-a-vendre-gatineau-aylmer-quebec-province-1600-7923510.jpg', 'arriere-maison-en-rangee-de-ville-a-vendre-gatineau-aylmer-quebec-province-1600-7923512.jpg'];['Brique', 'Clin de vinyle', 'Pierre'];J9J 0C4;2006;259900
https://duproprio.com/fr/quebec-rive-nord/sillery/condo-a-vendre/hab-405-2036-boulevard-rene-levesq-765288;['facade-condo-a-vendre-sillery-quebec-province-1600-7882948.jpg', 'facade-condo-a-vendre-sillery-quebec-province-1600-7882947.jpg', 'facade-condo-a-vendre-sillery-quebec-province-1600-7874105.jpg', 'facade-condo-a-vendre-sillery-quebec-province-1600-7874107.jpg', 'balcon-condo-a-vendre-sillery-quebec-province-1600-7874130.jpg', 'balcon-condo-a-vendre-sillery-quebec-province-1600-7874129.jpg', 'balcon-condo-a-vendre-sillery-quebec-province-1600-7874200.jpg'];['Béton', 'Pierre'];G1V 0B6;2008;429000
https://duproprio.com/fr/quebec-rive-nord/lebourgneuf/condo-a-vendre/hab-8347-rue-joseph-brosseau-766483;['batisse-condo-a-vendre-lebourgneuf-quebec-province-1600-7924921.jpg'];['Béton'];G2K 0K7;2014;214900
https://duproprio.com/fr/montreal/rosemont-la-petite-patrie/bungalow-a-vendre/hab-5270-avenue-des-bouleaux-766641;[];['Brique'];H1T 2P5;1960;779000
https://duproprio.com/fr/centre-du-quebec/drummondville/jumele-a-vendre/hab-2660-rue-des-perdrix-638220;['facade-jumele-a-vendre-drummondville-quebec-province-1600-7923444.jpg'];['Brique', 'Clin de vinyle'];J2C 8T5;2005;158000
https://duproprio.com/fr/montreal/mercier-hochelaga-maisonneuve/condo-a-vendre/hab-310-825-rue-de-bruxelles-766637;['facade-condo-a-vendre-mercier-hochelaga-maisonneuve-quebec-province-1600-7920515.jpg', 'balcon-avant-condo-a-vendre-mercier-hochelaga-maisonneuve-quebec-province-1600-7920506.jpg'];['Brique'];H1L 0A8;2012;289900
https://duproprio.com/fr/laurentides/st-jerome-bellefeuille/maison-a-vendre/hab-1998-rue-angele-766485;['facade-en-ete-maison-a-vendre-st-jerome-bellefeuille-quebec-province-1600-7922227.jpg', 'cour-arriere-maison-a-vendre-st-jerome-bellefeuille-quebec-province-1600-7922205.jpg', 'cour-arriere-maison-a-vendre-st-jerome-bellefeuille-quebec-province-1600-7922226.jpg'];['Aluminium', 'Brique'];J5L 1B5;1989;259900
https://duproprio.com/fr/quebec-rive-nord/montchatel/jumele-a-vendre/hab-4431-rue-louise-carrier-765725;['facade-jumele-a-vendre-montchatel-quebec-province-1600-7899669.jpg', 'balcon-jumele-a-vendre-montchatel-quebec-province-1600-7899629.jpg', 'balcon-jumele-a-vendre-montchatel-quebec-province-1600-7899627.jpg', 'balcon-arriere-jumele-a-vendre-montchatel-quebec-province-1600-7899633.jpg'];['Acier', 'Fibrociment', 'Pierre'];G2A 0E2;2014;699000
https://duproprio.com/fr/lanaudiere/terrebonne/maison-a-vendre/hab-2570-rue-de-la-rousseliere-766220;['cour-arriere-maison-a-vendre-terrebonne-quebec-province-1600-7920273.jpg', 'cour-arriere-maison-a-vendre-terrebonne-quebec-province-1600-7920271.jpg', 'cour-arriere-maison-a-vendre-terrebonne-quebec-province-1600-7920270.jpg'];['Brique'];J6Y 2C4;2005;514900
https://duproprio.com/fr/laval/auteuil/maison-en-rangee-de-ville-a-vendre/hab-2032-rue-bienville-766841;['balcon-arriere-maison-en-rangee-de-ville-a-vendre-auteuil-quebec-province-1600-7933817.jpg', 'vue-avant-maison-en-rangee-de-ville-a-vendre-auteuil-quebec-province-1600-7924705.jpg', 'balcon-arriere-maison-en-rangee-de-ville-a-vendre-auteuil-quebec-province-1600-7924704.jpg'];['Brique'];H7H 3E4;2011;359000
https://duproprio.com/fr/bas-saint-laurent/sayabec/maison-a-vendre/hab-32-route-de-sainte-paule-764152;['facade-maison-a-un-etage-et-demi-a-vendre-sayabec-quebec-province-1600-7925439.jpg'];['Clin de vinyle'];G0J 3K0;1997;125000
https://duproprio.com/fr/lanaudiere/terrebonne-lachenaie/maison-a-vendre/hab-130-rue-de-laffluent-765766;['facade-maison-a-vendre-terrebonne-lachenaie-quebec-province-1600-7904554.jpg', 'balcon-arriere-maison-a-vendre-terrebonne-lachenaie-quebec-province-1600-7904553.jpg', 'cour-arriere-maison-a-vendre-terrebonne-lachenaie-quebec-province-1600-7904527.jpg'];['Aluminium', 'Brique'];J6W 5Z7;1996;334900
https://duproprio.com/fr/saguenay-lac-saint-jean/chicoutimi/maison-a-vendre/hab-1691-rue-de-la-place-royale-763502;[];['Brique'];G7H 7G2;1987;259000
https://duproprio.com/fr/monteregie-rive-sud-montreal/longueuil/maison-en-rangee-de-ville-a-vendre/hab-293-rue-lavoie-764712;['cour-arriere-maison-en-rangee-de-ville-a-vendre-longueuil-quebec-province-1600-7899156.jpg', 'cour-arriere-maison-en-rangee-de-ville-a-vendre-longueuil-quebec-province-1600-7899158.jpg', 'cour-arriere-maison-en-rangee-de-ville-a-vendre-longueuil-quebec-province-1600-7899157.jpg'];['Agrégat'];J4G 2R3;1990;344900
https://duproprio.com/fr/mauricie/shawinigan-grand-mere/maison-a-vendre/hab-1381-15e-avenue-766109;['cour-arriere-maison-a-vendre-shawinigan-grand-mere-quebec-province-1600-7909489.jpg', 'facade-maison-a-vendre-shawinigan-grand-mere-quebec-province-1600-7909483.jpg', 'facade-maison-a-vendre-shawinigan-grand-mere-quebec-province-1600-7909521.jpg', 'cour-arriere-maison-a-vendre-shawinigan-grand-mere-quebec-province-1600-7909492.jpg'];['Aluminium', 'Brique'];G9T 1G9;1968;151900
https://duproprio.com/fr/laurentides/mont-laurier/maison-a-vendre/hab-2800-rue-des-epinettes-766363;[];['Aluminium', 'Pierre'];J9L 3G7;1991;470000
https://duproprio.com/fr/chaudiere-appalaches/st-gilles/bungalow-a-vendre/hab-210-rue-de-sirius-766977;['vue-avant-maison-a-vendre-st-gilles-quebec-province-1600-7923375.jpg', 'vue-arriere-maison-a-vendre-st-gilles-quebec-province-1600-7923367.jpg'];['Clin de vinyle'];G0S 2P0;2009;178000
https://duproprio.com/fr/quebec-rive-nord/beauport/condo-a-vendre/hab-570-rue-deverell-767027;['facade-condo-a-vendre-beauport-quebec-province-1600-7923761.jpg'];['Pierre'];G1C 0L7;2013;209500
https://duproprio.com/fr/monteregie-ouest/les-cedres/bungalow-a-vendre/hab-1564-chemin-du-fleuve-765903;['facade-maison-a-vendre-les-cedres-quebec-province-1600-7920152.jpg', 'facade-maison-a-vendre-les-cedres-quebec-province-1600-7920155.jpg'];['Brique', 'Pierre'];J7T 1C8;1978;459900
https://duproprio.com/fr/lanaudiere/mascouche/bungalow-a-vendre/hab-176-178-rue-de-boissy-532676;['vue-avant-maison-a-vendre-mascouche-quebec-province-1600-6784646.jpg', 'cour-arriere-maison-a-vendre-mascouche-quebec-province-1600-6784651.jpg', 'cour-arriere-maison-a-vendre-mascouche-quebec-province-1600-6784721.jpg'];['Brique', 'Clin de vinyle'];J7K 0R8;2011;389900
https://duproprio.com/fr/quebec-rive-sud/st-romuald/jumele-a-vendre/hab-1293-rue-paul-emile-dube-766016;['facade-jumele-a-vendre-st-romuald-quebec-province-1600-7923826.jpg'];['Fibrociment', 'Pierre'];G6W 0B3;2013;344500
https://duproprio.com/fr/laurentides/st-colomban/bungalow-a-vendre/hab-416-rue-dexcalibur-622221;['facade-maison-neuve-a-vendre-st-colomban-quebec-province-1600-7465643.jpg'];['Bois', 'Clin de vinyle', 'Pierre'];J5K 2A2;2016;369900
https://duproprio.com/fr/monteregie-rive-sud-montreal/chambly/maison-a-vendre/hab-rue-jean-casgrain-a-construire-702256;['facade-maison-neuve-a-vendre-chambly-quebec-province-1600-6122862.jpg'];['Acier', 'Clin de vinyle', 'Pierre'];J3L 3J1;None;322774
https://duproprio.com/fr/monteregie-rive-sud-montreal/la-prairie/condo-a-vendre/hab-201-420-avenue-de-la-belle-dam-594537;['facade-condo-a-vendre-la-prairie-quebec-province-1600-5311049.jpg'];['Aluminium', 'Bois', 'Brique', 'Pierre'];J5R 0P1;2016;233600
https://duproprio.com/fr/quebec-rive-nord/ste-foy/jumele-a-vendre/hab-1560-rue-monseigneur-tache-719983;['facade-jumele-a-vendre-ste-foy-quebec-province-1600-6946219.jpg', 'facade-jumele-a-vendre-ste-foy-quebec-province-1600-6946228.jpg', 'facade-jumele-a-vendre-ste-foy-quebec-province-1600-6946224.jpg'];None;G1W 3P3;2016;569000
https://duproprio.com/fr/quebec-rive-nord/beaupre/condo-a-vendre/hab-condos-celeste-201-rue-du-val--615441;['facade-condo-a-vendre-beaupre-quebec-province-1600-7704565.jpg'];['Fibrociment'];G0A 1E0;None;169000
https://duproprio.com/fr/laval/ste-dorothee/maison-a-vendre/hab-761-rue-bigras-763859;['cour-arriere-maison-a-vendre-ste-dorothee-quebec-province-1600-7922420.jpg', 'facade-maison-a-vendre-ste-dorothee-quebec-province-1600-7922408.jpg', 'cour-arriere-maison-a-vendre-ste-dorothee-quebec-province-1600-7922430.jpg', 'facade-maison-a-vendre-ste-dorothee-quebec-province-1600-7922407.jpg'];['Brique', 'Clin de vinyle'];H7X 3X2;2001;365000
https://duproprio.com/fr/quebec-rive-sud/pintendre/maison-en-rangee-de-ville-a-vendre/hab-753-rue-felix-leclerc-766546;['cour-arriere-maison-en-rangee-de-ville-a-vendre-pintendre-quebec-province-1600-7921945.jpg', 'cour-arriere-maison-en-rangee-de-ville-a-vendre-pintendre-quebec-province-1600-7921944.jpg', 'facade-maison-en-rangee-de-ville-a-vendre-pintendre-quebec-province-1600-7921163.jpg'];['Clin de vinyle', 'Pierre'];G6C 0A1;2008;213500
https://duproprio.com/fr/quebec-rive-sud/st-jean-chrysostome/maison-a-vendre/hab-1029-avenue-taniata-766390;['cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7924809.jpg', 'facade-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7924872.jpg'];None;G6Z 3H5;2014;294500
https://duproprio.com/fr/monteregie-rive-sud-montreal/st-philippe/maison-en-rangee-de-ville-a-vendre/hab-7-300-chemin-sanguinet-765478;['facade-maison-en-rangee-de-ville-a-vendre-st-philippe-quebec-province-1600-7904962.jpg', 'cour-arriere-maison-en-rangee-de-ville-a-vendre-st-philippe-quebec-province-1600-7904937.jpg', 'cour-arriere-maison-en-rangee-de-ville-a-vendre-st-philippe-quebec-province-1600-7904936.jpg'];['Brique', 'Canexel'];J0L 2K0;2008;239000
https://duproprio.com/fr/quebec-rive-sud/st-nicolas/jumele-a-vendre/hab-1295-rue-des-merisiers-765578;['facade-jumele-a-vendre-st-nicolas-quebec-province-1600-7926396.jpg'];['Clin de vinyle', 'Pierre'];G7A 0P4;2012;292000
https://duproprio.com/fr/outaouais/gatineau/jumele-a-vendre/hab-271-rue-des-pensees-766756;['facade-jumele-a-vendre-gatineau-quebec-province-1600-7924284.jpg'];['Brique', 'Clin de vinyle'];J8R 1N4;1989;225000
https://duproprio.com/fr/estrie/sherbrooke-fleurimont/bungalow-a-vendre/hab-2680-rue-de-lalaska-766224;['vue-avant-maison-a-vendre-sherbrooke-fleurimont-quebec-province-1600-7901837.jpg', 'cour-arriere-maison-a-vendre-sherbrooke-fleurimont-quebec-province-1600-7901753.jpg', 'vue-arriere-maison-a-vendre-sherbrooke-fleurimont-quebec-province-1600-7901752.jpg', 'facade-maison-a-vendre-sherbrooke-fleurimont-quebec-province-1600-7901754.jpg'];['Aluminium', 'Clin de vinyle'];J1E 0G2;2011;249900
https://duproprio.com/fr/quebec-rive-sud/st-jean-chrysostome/bungalow-a-vendre/hab-827-rue-du-fenouil-764405;['facade-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885067.jpg', 'facade-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885028.jpg', 'cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885064.jpg', 'cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885065.jpg', 'cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885029.jpg', 'cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885030.jpg', 'facade-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885068.jpg', 'cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885031.jpg', 'cour-arriere-maison-a-vendre-st-jean-chrysostome-quebec-province-1600-7885066.jpg'];['Acier', 'Brique'];G6Z 2N6;1987;315900
https://duproprio.com/fr/monteregie-rive-sud-montreal/st-bruno-de-montarville/maison-a-vendre/hab-3605-rue-du-tamaris-766435;['facade-en-ete-maison-a-vendre-st-bruno-de-montarville-quebec-province-1600-7924666.jpg', 'arriere-maison-a-vendre-st-bruno-de-montarville-quebec-province-1600-7924655.jpg', 'facade-maison-a-vendre-st-bruno-de-montarville-quebec-province-1600-7924667.jpg'];['Brique'];J3V 0B9;2010;540000
https://duproprio.com/fr/portneuf/pont-rouge/bungalow-a-vendre/hab-80-rue-leclerc-766342;['facade-en-ete-maison-a-vendre-pont-rouge-quebec-province-1600-7908051.jpg', 'arriere-maison-a-vendre-pont-rouge-quebec-province-1600-7908028.jpg', 'arriere-maison-a-vendre-pont-rouge-quebec-province-1600-7908050.jpg'];['Canexel'];G3H 0G4;2010;265000
https://duproprio.com/fr/laurentides/boisbriand/condo-a-vendre/hab-205-156-chemin-de-la-grande-co-750101;['facade-condo-a-vendre-boisbriand-quebec-province-1600-7459311.jpg'];['Aluminium'];J7G 1B8;2017;515000
https://duproprio.com/fr/laurentides/boisbriand/condo-a-vendre/hab-203-156-chemin-de-la-grande-co-750324;['facade-condo-a-vendre-boisbriand-quebec-province-1600-7464848.jpg'];['Aluminium'];J7G 1B8;2017;218000
